,u,v,length,highway,name,maxspeed
2020,477582652,109427057,294.21868207594554,residential,威海路,
2021,477582652,94820531,369.79817266389534,residential,威海路,
2022,477582652,477584345,206.46637172572463,residential,茂名北路,
2023,477583491,483133379,19.95906940995315,residential,茂名南路,
2024,477583491,5031516801,95.34171428137192,primary,延安中路,
2025,477584345,6448837575,100.85522950804845,living_street,升平街,
2026,477584345,477583491,101.83834054627832,residential,茂名北路,
2027,477589255,477593106,21.87748476752947,tertiary,凤阳路,
2028,477589255,132491635,289.5851105115732,"['tertiary_link', 'residential']",新昌路,
2029,477593026,469878473,31.241616625830236,secondary,北京西路,
2030,477593026,477593106,227.57204162070533,residential,新昌路,
2031,477593026,486589279,180.8943179505387,secondary,北京西路,
2032,477593106,638736480,185.77632585413753,tertiary,凤阳路,
2033,477595366,477577626,27.317967822645915,residential,大沽路,
2034,477595366,11221442869,168.85525094745554,primary,成都北路,
2035,477597199,62917024,154.18511011449382,residential,成都南路,
2036,477597199,554236879,248.30517761617025,secondary,淮海中路,
2037,477597199,2412392616,189.10919408786103,secondary,淮海中路,
2038,477598679,4225698901,39.80937712373633,tertiary,长乐路,
2039,477598679,62917024,237.1253161740582,tertiary,长乐路,
2040,477598679,4988370715,73.89983088081445,tertiary,长乐路,
2041,477600024,64926223,62.41108224870848,primary,重庆中路,
2042,477600024,4988370715,11.093483056465711,tertiary,长乐路,
2043,477601189,477602055,261.6370903499941,trunk_link,,
2044,477601189,64841428,852.9410144855171,trunk,南北高架路,
2045,477602055,477604923,185.37790058804046,trunk_link,,
2046,477602055,477605617,319.6628532105166,trunk_link,,
2047,477602810,477603212,400.3102927540194,trunk_link,,
2048,477602810,78607695,663.0701400251767,trunk,延安高架路,
2049,477603212,63288812,245.45709048925835,trunk_link,,
2050,477603212,477606370,216.03767986315424,trunk_link,,
2051,477604425,477604923,322.51025931549907,trunk_link,,
2052,477604425,477605617,193.55539793449114,trunk_link,,
2053,477604923,1721527687,212.66203601454833,trunk_link,,
2054,477605617,78011918,461.72414616370844,trunk_link,,
2055,477605634,477606370,237.18404160802612,trunk_link,,
2056,477605634,63288812,158.71281156075048,trunk_link,,
2057,477606370,64841428,290.30602861478224,trunk_link,,
2058,477615613,267198436,76.4647942071886,secondary,九江路,
2059,477615613,477615647,92.92919324808751,tertiary,湖北路,
2060,477615613,267195122,116.42831901842703,secondary,九江路,
2061,477615647,267198015,81.50792647737083,residential,汉口路,
2062,477615647,477615613,92.9291932480875,tertiary,湖北路,
2063,477615647,9381975888,122.14078702082793,tertiary,湖北路,
2064,477615693,477615709,66.13149192214719,residential,湖北路,
2065,477615693,1887913947,27.490939784307123,tertiary,湖北路,
2066,477615693,267198545,105.38005932390269,tertiary,海口路,
2067,477615709,477615722,76.08698131582844,residential,湖北路,
2068,477615709,477615693,66.13149192214719,residential,湖北路,
2069,477615722,477615709,76.08698131582844,residential,湖北路,
2070,477615722,477616429,72.73455758420057,primary,延安东路,
2071,477616429,1889249235,10.94693576327159,tertiary,,
2072,477616429,477618769,159.18877073682162,primary,延安东路,
2073,477618430,479292967,131.06505258290477,residential,云南南路,30
2074,477618430,477618799,71.35396005616342,primary,延安东路,
2075,477618769,267198544,80.35863773273617,residential,广西北路,
2076,477618769,267198211,82.26954578776692,primary,延安东路,
2077,477618799,477618769,30.41417255650229,residential,广西南路,
2078,477618799,476791781,51.28424679192094,primary,延安东路,
2079,477619297,479293261,127.33694438397622,tertiary,浙江南路,
2080,477619297,1889249255,174.24602329175588,primary,延安东路,
2081,477620688,9381975886,182.7299494753388,tertiary,福州路,
2082,477620748,267198230,116.948648098008,residential,汉口路,
2083,477620748,477620688,135.38813642925072,residential,山西南路,
2084,477621305,479294057,59.085604938726725,residential,山东南路,
2085,477621305,479294074,73.15870618971002,primary,延安东路,
2086,477621319,874312328,121.9567649450987,primary,延安东路,
2087,477621319,75350958,137.89635409766512,residential,山东中路,
2088,477625999,267198570,60.54216480452951,secondary,北京东路,
2089,477625999,477626820,60.29893266435255,secondary,北京东路,
2090,477626820,477625999,60.29893266435255,secondary,北京东路,
2091,477626820,477636380,166.3044628411069,secondary,北京东路,
2092,477628417,443291839,213.77516387041194,residential,天津路,
2093,477628417,477634435,75.8729136821676,tertiary,福建中路,
2094,477628490,1314685710,92.42942116162601,residential,山西南路,
2095,477628490,850261339,99.84365430790818,residential,山西南路,
2096,477628490,477628417,215.33856457587598,residential,天津路,
2097,477629479,477628490,123.76306787307276,residential,天津路,
2098,477629492,599408890,11.345112905133103,residential,天津路,40
2099,477629492,477629479,126.6671267839952,residential,天津路,
2100,477629492,267195120,225.95491474973983,secondary,河南中路,
2101,477629510,654414267,53.96374333993931,residential,江西中路,
2102,477629510,267195119,237.25089499533186,residential,江西中路,
2103,477629510,599408890,161.7447989848131,residential,天津路,
2104,477633750,267198558,63.56446898994154,residential,牛庄路,
2105,477633750,477636653,50.6693461209007,residential,广西北路,
2106,477633756,477633750,59.45352669586851,residential,牛庄路,
2107,477633756,477636580,51.39492293066476,residential,贵州路,
2108,477633764,477633756,68.71831509081343,residential,牛庄路,
2109,477633764,477635800,53.1548851827614,residential,云南北路,
2110,477633764,477635164,68.85132025707603,residential,云南北路,
2111,477633771,477634424,63.165227005953504,residential,六合路,
2112,477633771,477633764,51.800187846281304,residential,牛庄路,
2113,477633780,477633771,84.51172742125293,residential,牛庄路,
2114,477633780,156253438,161.36016248896996,secondary,西藏中路,
2115,477634424,477635164,53.4886298388755,residential,宁波路,
2116,477634424,7116075705,148.2127160333762,residential,六合路,
2117,477634427,477634429,59.93775870171166,residential,宁波路,
2118,477634427,477633756,76.17190511871802,residential,贵州路,
2119,477634429,477634433,78.91023972436511,residential,宁波路,
2120,477634429,477633750,81.80960971655375,residential,广西北路,
2121,477634433,443291839,79.82613957442116,tertiary,浙江中路,
2122,477634433,477634435,224.22666280502293,residential,宁波路,
2123,477634435,420697447,43.765277527905205,tertiary,福建中路,
2124,477635164,477634427,68.76935595379372,residential,宁波路,
2125,477635164,477633764,68.85132025707603,residential,云南北路,
2126,477635800,477633764,53.1548851827614,residential,云南北路,
2127,477635800,477636580,65.21965970560967,residential,芝罘路,
2128,477636380,156253438,18.712775450736697,secondary,北京东路,
2129,477636380,477636511,68.52571471689737,residential,芝罘路,
2130,477636380,477626820,166.3044628411069,secondary,北京东路,
2131,477636511,477633771,84.1215419104857,residential,六合路,
2132,477636511,477635800,56.940128132204386,residential,芝罘路,
2133,477636580,477636653,59.69638962494332,residential,芝罘路,
2134,477636580,477626820,60.21255358762932,residential,贵州路,
2135,477636653,477636742,58.82048827179134,residential,芝罘路,
2136,477636653,477625999,55.108690767700274,residential,广西北路,
2137,477636742,267198558,48.35841716759642,tertiary,浙江中路,
2138,477641659,9381975897,36.76964040164333,secondary,西藏中路,
2139,477641710,267198470,72.61737655593524,residential,云南中路,
2140,477641710,477641659,117.80409843471915,residential,汕头路,
2141,477641733,477641710,72.40750885262766,residential,汕头路,
2142,477641733,267194982,71.50434099938175,residential,广西北路,
2143,477641795,267194982,45.99540868841384,tertiary,福州路,
2144,477641795,477641820,144.5366195924097,residential,平望街,
2145,477641820,267198468,88.52235310122113,tertiary,广东路,
2146,477641820,477641795,144.5366195924097,residential,平望街,
2147,477643018,477626820,144.685482755314,residential,贵州路,
2148,477643018,267198568,153.5441307989276,residential,厦门路,
2149,477643018,156253588,191.11139814945395,residential,厦门路,
2150,477643992,267198568,150.57822974527917,tertiary,浙江中路,
2151,477643992,477644839,201.011467625358,residential,南苏州路,
2152,477644839,267198568,180.69823492433866,residential,厦门路,
2153,477644839,874287211,50.75977959106837,residential,南苏州路,
2154,477647749,75350958,126.16279069894455,residential,山东中路,
2155,477647784,477647749,126.9650856021232,residential,昭通路,
2156,477647784,95386222,144.63315901418386,secondary,河南中路,
2157,478373250,857780856,133.01170768123677,secondary,复兴中路,
2158,478373250,64837069,136.55752957165006,secondary,复兴中路,
2159,478373250,483108446,189.57515287913412,residential,吉安路,
2160,478373282,1807311608,279.1383713854464,residential,顺昌路,
2161,478373282,95612191,186.45995352753192,tertiary,建国东路,
2162,478379149,63303824,15.581979443259693,tertiary,东泰路,
2163,478379149,848698028,248.2346801938442,secondary,陆家嘴环路地道,
2164,478379149,848698274,242.60796137424958,secondary,陆家嘴环路,
2165,478379193,848698274,44.35208469850576,secondary,浦城路,
2166,478379215,84488166,13.054222474657914,residential,拾步街,
2167,478379215,84488167,109.08269251988015,residential,拾步街,
2168,478379215,495771121,114.6737683758695,secondary,陆家嘴环路,
2169,478379222,63303828,12.058741407322728,secondary,银城中路,
2170,478379222,495772553,250.30526050463493,secondary,陆家嘴环路,
2171,479279454,1888338541,31.918035691508273,primary,延安东路,
2172,479279454,95386499,168.01904328637067,residential,江西中路,
2173,479280077,476792266,93.3932652108189,tertiary,江西南路,
2174,479280077,845390842,125.14790466039399,tertiary,金陵东路,
2175,479280077,479280511,107.5582351441748,tertiary,金陵东路,
2176,479280088,845390852,131.81917761998514,secondary,人民路,
2177,479280088,479280077,136.29677064445937,tertiary,江西南路,
2178,479280511,476792268,86.16936484159704,residential,溪口路,
2179,479280511,602334140,88.75541063627418,tertiary,金陵东路,
2180,479280511,479280077,107.5582351441748,tertiary,金陵东路,
2181,479282332,479283552,62.86990318372434,tertiary,金陵东路,
2182,479282332,479283989,42.41263358074504,tertiary,金陵东路,
2183,479282332,10740120102,101.76780413825651,residential,山东南路,
2184,479283382,848690687,66.72661150295487,secondary,人民路,
2185,479283382,479283552,113.07138165522419,residential,盛泽路,
2186,479283552,479282332,62.86990318372434,tertiary,金陵东路,
2187,479283552,479294044,102.50703923323319,residential,盛泽路,
2188,479283552,75351492,70.41968796913974,tertiary,金陵东路,
2189,479283989,479282332,42.41263358074504,tertiary,金陵东路,
2190,479283989,479294061,109.82230363328615,residential,松下路,
2191,479283989,479284039,51.2599050036926,tertiary,金陵东路,
2192,479284039,95663349,33.50674484076766,tertiary,金陵东路,
2193,479284039,479284103,119.71089499119525,residential,金门路,
2194,479284039,479283989,51.2599050036926,tertiary,金陵东路,
2195,479284103,479283382,133.17096338858633,secondary,人民路,
2196,479284692,479286446,78.82204086733161,tertiary,金陵东路,
2197,479284692,75351492,166.53447633341156,tertiary,金陵东路,
2198,479284692,385113975,154.9864377748478,tertiary,浙江南路,
2199,479286226,477619297,94.51167070096314,primary,延安东路,
2200,479286226,479293180,126.16895356473361,residential,永寿路,30
2201,479286375,479288912,65.35159498617519,secondary,淮海东路,
2202,479286375,479291272,47.40643594958919,residential,永寿路,30
2203,479286375,385113975,65.48633459154811,secondary,淮海东路,
2204,479286446,479288842,65.87045488163164,tertiary,金陵东路,
2205,479286446,479284692,78.82204086733161,tertiary,金陵东路,
2206,479286446,479286375,151.63947996457242,residential,永寿路,30
2207,479288842,479292469,72.85587646603818,tertiary,金陵东路,
2208,479288842,479286446,65.87045488163164,tertiary,金陵东路,
2209,479288842,479293036,120.36197496453076,residential,广西南路,30
2210,479288912,479286375,65.35159498617519,secondary,淮海东路,
2211,479288912,479290062,83.80388519761108,secondary,淮海东路,
2212,479288912,479288842,144.67382945212464,residential,广西南路,30
2213,479290062,479288912,83.80388519761108,secondary,淮海东路,
2214,479290062,481390560,256.36956845239126,residential,云南南路,30
2215,479290062,152878617,142.27284898215177,secondary,淮海东路,
2216,479291272,385113975,79.97546986560926,tertiary,人民路,
2217,479291272,481396599,26.709259899659592,tertiary,人民路,
2218,479292469,479288842,72.85587646603818,tertiary,金陵东路,
2219,479292469,479290062,136.0619106077241,residential,云南南路,30
2220,479292469,601663327,135.97421536265267,tertiary,金陵东路,
2221,479292967,479293036,70.73541991024014,residential,宁海东路,
2222,479292967,479292469,121.7581027417768,residential,云南南路,30
2223,479293036,477618799,129.56991002837583,residential,广西南路,30
2224,479293036,479293180,67.4703680571833,residential,宁海东路,
2225,479293180,479293261,83.64701405395968,residential,宁海东路,
2226,479293180,479286446,119.0633331511257,residential,永寿路,30
2227,479293261,479284692,115.82147495452256,tertiary,浙江南路,
2228,479293261,479294032,171.98036994903777,residential,宁海东路,
2229,479294032,479294044,75.01036553131613,residential,宁海东路,
2230,479294032,1889249359,90.75874953347355,tertiary,福建南路,
2231,479294044,7116269633,92.58698551799534,residential,盛泽路,
2232,479294044,479294057,79.33126413188117,residential,宁海东路,
2233,479294057,479294061,24.953640314316736,residential,宁海东路,
2234,479294057,479282332,105.80250960045011,residential,山东南路,
2235,479294061,479294074,46.43613850140492,residential,宁海东路,
2236,479294061,479283989,109.82230363328615,residential,松下路,
2237,479294074,1889249276,78.53006061729778,primary,延安东路,
2238,479297279,624783812,17.138812374598118,secondary,复兴东路,40
2239,479297279,93310272,219.3693526309664,secondary,西藏南路,
2240,479297947,479297994,16.806910842786664,secondary,西藏南路,
2241,479297947,608700679,345.78495704697093,primary,陆家浜路,
2242,479297994,601145285,21.286584107447194,primary,陆家浜路,
2243,479297994,482731180,80.47351608557639,secondary,西藏南路,
2244,479298745,479300368,127.54952298595664,secondary,淮海中路,
2245,479298745,486131798,108.13569616755095,secondary,淮海中路,
2246,479298745,483113599,81.75524803997443,residential,普安路,
2247,479299038,479322189,95.04758586206185,residential,崇德路,
2248,479299038,479319990,136.64889131605463,residential,吉安路,
2249,479299194,479299222,122.6512054254686,residential,柳林路,
2250,479299194,601662226,45.3428204058754,tertiary,金陵中路,
2251,479299194,479299959,75.62019849460236,tertiary,金陵中路,
2252,479299222,483113556,92.82504471549862,residential,柳林路,
2253,479299222,479299194,122.6512054254686,residential,柳林路,
2254,479299222,479300368,95.96238416312691,secondary,淮海中路,
2255,479299222,601145315,70.6744753184941,secondary,淮海中路,
2256,479299959,71127148,165.46750804083848,tertiary,金陵中路,
2257,479299959,479300368,127.99226456997074,tertiary,龙门路,
2258,479299959,479299194,75.62019849460236,tertiary,金陵中路,
2259,479300368,479298745,127.54952298595664,secondary,淮海中路,
2260,479300368,479299222,95.96238416312691,secondary,淮海中路,
2261,479300368,479299959,127.99226456997073,tertiary,龙门路,
2262,479302313,87752549,106.67588118178799,tertiary,金陵中路,
2263,479302313,479302935,113.30535906283322,tertiary,金陵中路,
2264,479302313,479302873,107.68854068462372,residential,嵩山路,
2265,479302873,486131798,115.27718426685736,secondary,淮海中路,
2266,479302873,483122140,117.01410935656489,residential,嵩山路,
2267,479302873,479302313,107.68854068462373,residential,嵩山路,
2268,479302873,85010431,104.34983361498463,secondary,淮海中路,
2269,479302935,486131798,108.29856850210022,residential,望亭路,
2270,479302935,479302313,113.30535906283322,tertiary,金陵中路,
2271,479302935,71127148,103.12455918133539,tertiary,金陵中路,
2272,479305380,7716824722,77.59080725821065,secondary,淮海中路,
2273,479305380,7114684949,108.03169395143567,secondary,淮海中路,
2274,479305380,483122165,92.12587913414957,residential,淡水路,
2275,479306800,479314640,29.019211776627426,primary,,
2276,479306800,5000992873,97.43592352139736,primary,延安东路,
2277,479307282,131151425,360.21086068193193,residential,巨鹿路,
2278,479307282,483133379,109.27506840750043,residential,茂名南路,
2279,479307282,2329789972,139.70804618311456,residential,茂名南路,
2280,479307526,479307282,263.5144569835172,residential,巨鹿路,
2281,479307526,4987519213,104.84549229166421,secondary,瑞金一路,
2282,479307593,62917024,154.73325381812728,residential,成都南路,
2283,479307593,4987519206,41.929553088045665,residential,成都南路,
2284,479307593,479307526,418.5851158221036,residential,巨鹿路,
2285,479314640,850287516,24.68134900711558,primary,,
2286,479314640,5002541031,11.251728422632873,primary,成都北路,
2287,479319990,93310009,82.18967384421701,residential,吉安路,
2288,479319990,93246191,134.26731808954645,residential,湖滨路,
2289,479322189,479299038,95.04758586206185,residential,崇德路,
2290,479322189,3055920274,61.685225002468556,residential,济南路,
2291,479322189,654575691,117.5436697683617,residential,崇德路,
2292,479322189,93246191,157.7413622048867,residential,济南路,
2293,479914786,9268808028,7.714852378115884,tertiary,福建北路,
2294,479914786,9268808019,224.4165604212404,secondary,天潼路,
2295,479914787,265711412,192.27916394570454,primary,海宁路,
2296,479915836,9268808029,328.47537840409154,residential,山西北路,
2297,479915836,874283609,173.91506107309877,residential,北苏州路,
2298,479915848,6967995913,130.54252715264852,residential,山西北路,
2299,479915848,9268808029,7.196363357504608,residential,山西北路,
2300,479915848,479914786,164.8566257613656,secondary,天潼路,
2301,479915857,479924212,181.30459314340118,residential,七浦路,
2302,479915857,6967995913,87.76590054668246,residential,山西北路,
2303,479915857,156347379,181.63221174100718,residential,七浦路,
2304,479915857,479926013,79.85663117301276,residential,山西北路,
2305,479920138,639309866,109.45712136297085,residential,北苏州路,
2306,479921328,477643992,78.39225872028534,tertiary,"['浙江北路', '浙江路桥']",
2307,479921328,479922149,170.00739614335004,residential,北苏州路,
2308,479921328,1859109502,144.78786369062328,tertiary,浙江北路,
2309,479922149,9268808018,113.39140151246741,residential,甘肃路,
2310,479922149,479920138,176.8347811347117,residential,北苏州路,
2311,479922225,9268808018,9.47745857338055,residential,甘肃路,
2312,479922225,874290340,157.06297592939683,secondary,曲阜路,
2313,479922816,1860413707,166.50252262133984,primary,海宁路,
2314,479922816,874290376,154.12943368977665,residential,热河路,
2315,479924212,479915857,181.30459314340118,residential,七浦路,
2316,479924212,479925968,72.97971471263666,residential,福建北路,
2317,479924212,1859109571,237.52367182969184,residential,七浦路,
2318,479924220,479934019,91.04236620339697,residential,江西北路,
2319,479924220,621541449,110.05962695955472,residential,七浦路,
2320,479924220,479928646,166.94908321361498,residential,江西北路,
2321,479925407,479925968,246.24951249585945,residential,塘沽路,
2322,479925407,265711415,59.97794554836014,tertiary,浙江北路,
2323,479925407,1859109571,38.91497738781124,tertiary,浙江北路,
2324,479925968,479926013,181.32670817588593,residential,塘沽路,
2325,479925968,479925407,246.24951249585945,residential,塘沽路,
2326,479925968,479914787,68.64291822478023,residential,福建北路,
2327,479926013,479925968,181.32670817588593,residential,塘沽路,
2328,479926013,479915857,79.85663117301276,residential,山西北路,
2329,479926013,479926042,175.47636104875232,residential,塘沽路,
2330,479926013,265711412,103.30420646979788,residential,山西北路,
2331,479926042,479926013,175.47636104875232,residential,塘沽路,
2332,479926042,156347379,80.98723275721231,secondary,河南北路,
2333,479926465,1584395369,123.37965454734633,secondary,吴淞路,
2334,479926465,415517262,197.5558251053046,residential,武昌路,
2335,479926745,415517262,212.64171503871432,residential,武昌路,
2336,479926745,479927933,28.314391704933065,secondary,四川北路,
2337,479926745,1861930129,84.69309921097322,secondary,四川北路,
2338,479927933,1861930172,101.26728571176912,residential,武昌路,
2339,479927933,266082088,128.13446391654855,secondary,四川北路,
2340,479927933,479926745,28.314391704933065,secondary,四川北路,
2341,479928646,266082088,210.49082863814272,residential,塘沽路,
2342,479928646,621541488,147.19403944429502,residential,塘沽路,
2343,479928646,479924220,166.94908321361498,residential,江西北路,
2344,479928646,479928652,110.95116744289774,residential,江西北路,
2345,479928652,559813337,17.856540301532196,residential,江西北路,
2346,479928652,265711406,231.93437756801958,primary,海宁路,
2347,479930526,559813226,19.532660563558807,residential,康乐路,
2348,479930526,479914787,76.37852685110589,primary,海宁路,
2349,479934019,479934303,82.64172364073298,residential,崇明路,
2350,479934019,479924220,91.04236620339697,residential,江西北路,
2351,479934019,156347314,113.59569412361537,residential,江西北路,
2352,479934270,6965796456,147.7274807325688,residential,崇明南路,
2353,479934270,479934463,46.419249131559994,residential,崇明支路,
2354,479934270,479934303,53.43004227387354,residential,崇明支路,
2355,479934303,479934019,82.64172364073298,residential,崇明路,
2356,479934303,1861930129,151.86159544263987,residential,崇明路,
2357,479934303,479934270,53.43004227387353,residential,崇明支路,
2358,479934463,479934270,46.419249131559994,residential,崇明支路,
2359,479934463,156347314,77.48699739328087,secondary,天潼路,
2360,479934463,103851013,131.5547466881658,secondary,天潼路,
2361,479935683,1863100100,53.92542038889441,residential,昆山路,
2362,479935683,479935894,27.411751244075848,secondary,四川北路,
2363,479935683,265711406,67.68956681421463,secondary,四川北路,
2364,479935704,479936268,64.26322825388975,residential,昆山路,
2365,479935704,479935756,210.45760795426605,residential,昆山路,
2366,479935704,415517263,120.56347576254046,residential,乍浦路,
2367,479935756,479935704,210.45760795426605,residential,昆山路,
2368,479935756,210665702,187.16486794966903,secondary,吴淞路,
2369,479935894,479935683,27.411751244075848,secondary,四川北路,
2370,479935894,266082088,85.61075530714683,secondary,四川北路,
2371,479935894,1863096007,154.8630498369979,residential,昆山花园路,
2372,479936268,479935704,64.26322825388975,residential,昆山路,
2373,479936268,1863100100,79.11534606400909,residential,昆山路,
2374,479936268,1863096007,29.30067438410572,residential,百官街,
2375,479936268,479936300,125.24674076310482,residential,百官街,
2376,479936300,479936268,125.24674076310482,residential,百官街,
2377,479936300,415517229,56.06643162054853,primary,海宁路,
2378,479936437,1863096007,87.65193250816434,residential,百官街,
2379,479936437,415517263,69.07056423317832,residential,塘沽路,
2380,479936437,266082088,133.59984986656303,residential,塘沽路,
2381,479938893,874292866,279.24280354444505,residential,光复路,
2382,479938893,479942168,171.21961897372398,residential,光复路,
2383,479938893,13821196737,103.63335395434261,tertiary,乌镇路,
2384,479939588,648620826,34.12741279083044,residential,光复路,
2385,479939588,479942168,305.4536042432927,residential,光复路,
2386,479939588,9268761654,160.47361120049962,residential,共和新路,
2387,479940260,109432228,113.37498535378296,trunk_link,,
2388,479940260,1723066763,334.05928776288147,trunk_link,,
2389,479942168,479938893,171.21961897372398,residential,光复路,
2390,479942168,479939588,305.4536042432928,residential,光复路,
2391,479942168,9268761650,139.86538425712928,residential,大统路,
2392,479942168,469878397,249.89326575607654,residential,"['新桥路桥', '新桥路']",
2393,479943890,648620846,62.864636877704164,residential,南苏州路,
2394,481387485,152848312,153.02386766515082,residential,,
2395,481387485,773662836,78.64782986963696,residential,,
2396,481387485,475978025,135.23242345696605,residential,丹凤路,
2397,481387485,385113791,132.16958886735938,residential,丹凤路,
2398,481390039,1317670957,100.91799173414604,residential,东街,
2399,481390470,599407018,12.549041646884765,residential,,
2400,481390470,385113562,147.155607789717,secondary,河南南路,
2401,481390471,475975057,124.2670779700178,residential,,
2402,481390471,475975640,114.99032476891483,residential,,
2403,481390471,599407018,151.31470344186096,residential,,
2404,481390556,601145318,14.674134650676951,residential,寿宁路,
2405,481390556,481390560,150.69462508431167,residential,寿宁路,
2406,481390556,152878617,238.25869571855122,secondary,西藏南路,
2407,481390557,4908327481,110.36117914201954,residential,柳林路,
2408,481390557,483113556,135.25715309289228,residential,柳林路,
2409,481390557,601145318,78.66472904214147,residential,寿宁路,
2410,481390560,385113971,20.119252149417974,residential,寿宁路,
2411,481390560,481390556,150.69462508431167,residential,寿宁路,
2412,481390834,481392303,133.12396685433646,residential,大境路,
2413,481390834,481439262,123.73773886963687,residential,大境路,
2414,481390834,481397829,165.2641894002557,residential,青莲街,
2415,481390834,1316196952,144.5093093946436,residential,青莲街,
2416,481390839,481390470,12.336280881565715,secondary,河南南路,
2417,481390839,481394037,110.59712339452287,residential,大境路,
2418,481391756,475976301,171.50368990260847,residential,方浜中路,
2419,481391756,481395518,107.85827941962619,residential,方浜中路,
2420,481391756,481392303,241.37340336777254,residential,露香园路,
2421,481392303,481394324,117.62267224346938,residential,大境路,
2422,481392303,481390834,133.12396685433646,residential,大境路,
2423,481392303,1315785414,172.872859138023,residential,露香园路,
2424,481392303,481391756,241.37340336777262,residential,露香园路,
2425,481394037,481394324,10.844323482616966,residential,大境路,
2426,481394037,481390839,110.59712339452287,residential,大境路,
2427,481394037,475976301,149.30081873109037,residential,狮子街,
2428,481394324,481394037,10.844323482616966,residential,大境路,
2429,481394324,481392303,117.62267224346938,residential,大境路,
2430,481394324,1315785186,171.47731764178636,residential,旧仓街,
2431,481394996,481433742,126.9328577333527,residential,福佑路,
2432,481394996,624739067,90.00420322786015,residential,旧仓街,
2433,481394996,1315785186,68.76283959520467,residential,旧仓街,
2434,481395518,481391756,107.85827941962617,residential,方浜中路,
2435,481395518,385113763,184.27921963893667,residential,方浜中路,
2436,481395518,482732999,99.43144885633173,residential,西马街,
2437,481395518,481397829,109.0436600890816,residential,青莲街,
2438,481396599,479291272,26.709259899659592,tertiary,人民路,
2439,481396599,481439262,219.66602933212204,tertiary,人民路,
2440,481396599,1316196952,45.81486458232626,residential,青莲街,
2441,481397090,481397312,183.9218325790003,residential,会稽路,
2442,481397090,1315785579,112.73779948581904,secondary,西藏南路,
2443,481397312,481397090,183.9218325790003,residential,会稽路,
2444,481397312,481397829,136.3932024679464,residential,同庆街,
2445,481397312,385113971,143.79885155588457,tertiary,人民路,
2446,481397312,385113763,138.00514102792687,tertiary,人民路,
2447,481397829,481397312,136.39320246794642,residential,同庆街,
2448,481397829,481390834,165.2641894002557,residential,青莲街,
2449,481397829,481395518,109.04366008908158,residential,青莲街,
2450,481433742,481394996,126.9328577333527,residential,福佑路,
2451,481433742,481390839,234.33348921794408,secondary,河南南路,
2452,481439262,385113971,22.486945261444557,tertiary,人民路,
2453,481439262,481396599,219.6660293321221,tertiary,人民路,
2454,481439262,481390834,123.73773886963689,residential,大境路,
2455,481498188,9113972359,126.33714949704907,residential,学前街,
2456,481498188,476556645,192.2058631777384,tertiary,蓬莱路,
2457,481498188,476559922,92.6572507815123,tertiary,蓬莱路,
2458,481498188,481499142,81.98657355456515,residential,学前街,
2459,481498557,476559394,81.60176251739135,residential,学前街,
2460,481498557,1404036994,43.443366876119505,tertiary,中华路,
2461,481498557,476559990,106.98808533379882,tertiary,中华路,
2462,481499142,4069732170,28.999405184722608,residential,文庙路,
2463,481499142,481498188,81.98657355456515,residential,学前街,
2464,481499142,4069732171,81.51668810305591,residential,文庙路,
2465,481500495,482731602,85.65347764056881,tertiary,大兴街,
2466,481500495,1404037043,128.4075686216906,residential,江阴街,
2467,481500495,482731172,175.210287948764,residential,江阴街,
2468,481500495,482731911,144.58266622009785,tertiary,大兴街,
2469,481500505,476560013,151.30176410587362,residential,迎勋路,
2470,481500505,481500507,124.89949755686487,residential,江阴街,
2471,481500505,1404037043,126.50990036003151,residential,江阴街,
2472,481500507,481500509,13.716536843251783,residential,江阴街,
2473,481500507,477444694,183.59924136450613,secondary,河南南路,
2474,481500507,481500505,124.89949755686487,residential,江阴街,
2475,481500509,481500507,13.716536843251783,residential,江阴街,
2476,481500509,476555427,276.74849417686295,residential,江阴街,
2477,481500509,476553962,78.89224385661586,secondary,河南南路,
2478,481500517,1319641111,15.916430537709049,residential,南仓街,
2479,481500517,482733394,65.10817550642054,residential,南仓街,
2480,481500517,1324294654,166.99807975489398,residential,东江阴街,
2481,481500915,482730676,92.47000891433512,residential,外郎家桥街,
2482,481500915,482729263,117.28545557370677,residential,白渡路,
2483,481500915,1319204488,139.70964800999704,residential,白渡路,
2484,481500915,475979960,126.6707129538041,residential,,
2485,481501398,1319641415,59.987005171223345,residential,南仓街,
2486,481501398,1324295022,211.90912743184515,residential,董家渡路,
2487,481501843,481501845,27.427910783774568,residential,南仓街,
2488,481501843,482733394,167.4289564307374,residential,南仓街,
2489,481501843,1324294936,132.47073247069176,primary,陆家浜路,
2490,481501845,481501843,27.427910783774568,residential,南仓街,
2491,481501845,8366096929,121.48194893442007,residential,,
2492,481501845,476562078,231.9243914201553,primary,陆家浜路,
2493,482728439,882614371,14.610278520050885,residential,豆市街,
2494,482728439,482729263,130.92148719837243,residential,豆市街,
2495,482728439,475979698,137.50450493623788,secondary,复兴东路,
2496,482729263,481500915,117.28545557370677,residential,白渡路,
2497,482729263,482729267,130.80305104887458,residential,豆市街,
2498,482729263,476561130,146.87103000215757,residential,白渡路,
2499,482729263,482728439,130.92148719837243,residential,豆市街,
2500,482729267,482730682,162.0330794728595,residential,毛家园路,
2501,482729267,482730676,149.4678657442304,residential,毛家园路,
2502,482729267,482729263,130.80305104887458,residential,豆市街,
2503,482729435,1540771151,141.67915365595695,residential,盐码头街,
