osmid,y,x,highway
11224178196,31.2001299,121.4726526,
11224178199,31.1997361,121.4737655,
11224178205,31.2000822,121.4726738,
11224178213,31.2062107,121.4703286,
11224508560,31.1986355,121.4331816,
11335350792,31.2244341,121.4665732,
11335350793,31.224825,121.4664688,
11340995726,31.2267583,121.4761045,
11374745932,31.2259769,121.4521945,traffic_signals
11416787931,31.1938476,121.4655773,
11416787933,31.1934313,121.4657162,
11416973346,31.2467297,121.45747,
11428138293,31.238983,121.5042734,
11438167319,31.2384004,121.5011837,
11455079169,31.2264514,121.4655922,
11524721286,31.2602475,121.4548169,
11524721288,31.2588263,121.4537354,
11524721289,31.2600709,121.4536892,
11524721290,31.2599552,121.4536935,
11524721291,31.2598259,121.4527832,
11536859913,31.2580296,121.4496937,
11550164279,31.2609139,121.4502291,
11550164281,31.2603661,121.4501238,
11853906668,31.2499473,121.4206425,
11853938869,31.2499193,121.4205847,
11853938873,31.2510959,121.422556,
11863987721,31.2464166,121.4267579,
11863987725,31.2465856,121.427885,
11871725040,31.2207861,121.4612392,
11871725041,31.2208832,121.4615958,
11871725042,31.2209436,121.4617555,
11880895528,31.2509262,121.4200616,
11928816898,31.2448883,121.4259049,
11954017591,31.2339769,121.4286501,
11954017593,31.2327466,121.4298174,
11986855488,31.2422756,121.4263113,
12110480803,31.2499031,121.4488176,
12246203038,31.2503589,121.4941666,
12246203040,31.2507466,121.493883,
12313446729,31.2555456,121.431864,
12348566364,31.2103778,121.4853874,
12348566366,31.2120142,121.4848725,
12378696984,31.2620972,121.4999914,
12378697000,31.2564379,121.492082,
12378731907,31.2553709,121.4884999,
12378731909,31.2621126,121.500397,
12378732023,31.2554915,121.4883211,
12378732043,31.247177,121.4682072,
12412521848,31.2462095,121.4641033,
12433502644,31.2083926,121.4267407,
12500799693,31.2633,121.4724107,
12500799694,31.2638905,121.4730882,
12647531013,31.243473,121.4486734,
12647531016,31.2425369,121.4507761,
12647895592,31.2385372,121.4214293,
12657813060,31.2179551,121.4799558,
12842326991,31.2619454,121.4698637,
12843694207,31.2296004,121.423139,
12919878122,31.2426696,121.4698186,
12976268485,31.2016318,121.4374121,
12976268486,31.2017783,121.4373274,
13059269197,31.2160433,121.5023054,
13059354702,31.2144159,121.4988242,
13059354704,31.2152439,121.497436,
13059354709,31.2170216,121.4982722,
13192414786,31.2108868,121.4766516,
13279033125,31.2638945,121.4603645,
13432637986,31.245262,121.4411884,
13432637992,31.246031,121.4435856,
13444650640,31.2586107,121.4930295,
13818568517,31.254457,121.4944614,
13818568519,31.2553409,121.4937158,
13821196737,31.2431811,121.4630742,
13859357584,31.203573,121.4274207,
13859357585,31.2046751,121.4278699,
13859357586,31.2043614,121.4277731,
13859357589,31.2045515,121.4278318,
13859357590,31.204627,121.4275414,
13859357591,31.2044239,121.4274857,
13859357592,31.2042885,121.4280776,
13859357593,31.2041376,121.4276872,
13859357594,31.204217,121.4273029,
13859357595,31.2039083,121.4275992,
13859357596,31.2039928,121.4272102,
13871788306,31.204552,121.4283362,
13871788309,31.2041312,121.4279561,
13871788310,31.2044884,121.4285719,
13871788312,31.2038488,121.4285559,
13871788314,31.2042805,121.4291086,
13871788317,31.2031809,121.4282499,
13871850529,31.2049138,121.4269165,
13871850535,31.2056231,121.4263714,
13871850537,31.2048948,121.4269956,
13871850541,31.2047279,121.4276698,
13871850542,31.2049912,121.4270279,
13871850543,31.2048279,121.4277665,
13871850544,31.2048093,121.4273523,
13871850545,31.2049134,121.4273798,
13871850546,31.2046997,121.4277766,
13871850548,31.2049087,121.4279451,
13871850550,31.2047094,121.4287539,
13871850556,31.2047665,121.4285417,
13871850562,31.2044588,121.4286767,
13871850568,31.2044683,121.4293075,
13871850575,31.2040127,121.429443,
13871850578,31.2039512,121.4294933,
13871850579,31.2043774,121.4303703,
13871850580,31.2042065,121.4300186,
13871850581,31.2042896,121.429963,
13871850582,31.2043072,121.4284556,
13871850585,31.2040841,121.428941,
13871850586,31.203939,121.4287073,
13871850587,31.2037228,121.4288265,
13871850590,31.2035264,121.425396,
13871850592,31.2033489,121.4253622,
13871850593,31.2031098,121.4259678,
13871850594,31.2031586,121.4253261,
13871850595,31.2029506,121.4258791,
13871850597,31.2033904,121.4264214,
13871850598,31.2032359,121.4263476,
13871850599,31.2032887,121.4263728,
13871863305,31.2025319,121.4265872,
13871863320,31.2040183,121.4254862,
13871863323,31.2038881,121.4257379,
13871863324,31.205407,121.4246078,
13871863325,31.205278,121.4246178,
13871863328,31.2041713,121.4244555,
13871863329,31.2041089,121.424449,
13871863337,31.2045649,121.4254517,
13871863338,31.2045412,121.4255778,
13871863339,31.2042037,121.425336,
13871863340,31.2048843,121.4255248,
13871863341,31.2048638,121.4256366,
13871863342,31.2052751,121.4253092,
13871863343,31.2051473,121.4252758,
